step,p5,p25,p50,p75,p95
1004,323.37166222144333,410.625671008131,489.8092317743106,572.7015764206094,706.1761943979234
1005,322.493801586718,411.8498292577821,490.6482390999018,574.1561133321038,710.4557716029441
1006,324.837540309175,412.0223422815561,491.41810137862274,575.3476318309595,708.5705796729488
1007,326.9740705437589,411.65314163100777,491.29330594956997,574.2796542582516,707.5537613485072
1008,323.8385011842822,412.456338176503,491.1570752884294,575.3540891814368,711.797285955014
1009,324.59809622695315,413.27328799093584,490.44401909917576,576.97863081546,708.3785095091633
1010,325.3118571960968,413.40979405968903,492.0045841112883,577.1021794810397,710.5211727224673
1011,324.19610289467295,415.13861135327255,492.0884744722335,579.1021842743569,711.435136731652
1012,327.4998411058536,415.8216611104381,492.49257057263594,580.0189504705827,713.72298029673
1013,325.3253324302217,416.9206664336076,493.9989951126425,580.8028022827198,712.5895863970946
1014,324.37886218891765,415.7692543234239,491.8390440579767,580.63400289456,712.3863085980291
1015,324.9734603743965,415.65047057115794,491.40087100089374,580.4333856932572,713.2534089012383
1016,325.3276943395662,415.8727280691967,493.3535893677329,580.601916164368,715.3870767389662
1017,324.9301705309908,415.82161268246415,494.53347876686405,581.286953268413,715.6643965955398
1018,325.58963645952156,415.1846261297233,494.9338999226308,584.0785962532725,717.156369888705
1019,325.88016752066204,416.28964940607483,496.2203811070448,581.5395691757491,716.0871277966761
1020,325.62694109509243,416.3471269936444,496.6686401149726,583.0545448789273,718.7632284725383
1021,325.5309782880786,417.4004543551514,496.04656636458526,582.6947239315948,715.4731102856574
1022,326.0433217882724,415.36702956388126,496.06129730469354,583.1997087556699,713.7252690427007
1023,325.8634671126621,414.7103653386852,497.4795128561468,585.5464666118531,714.5422701457333
1024,326.4038679073197,415.8734933546359,498.5661308106892,584.3272903367028,717.9058699486089
1025,325.3191350331383,416.04365159402823,498.00380327389684,584.6884629525771,720.6912621090545
1026,326.19843864759986,416.5621017110453,497.89660036819964,584.2717675369073,722.0294529672158
1027,327.2421603552523,415.642193027722,497.41168374342976,586.9967646433445,723.0171276051692
1028,326.05111719117747,415.1017268215792,497.113805896894,584.5852601113309,723.5353643024207
1029,325.6126452200997,416.8150670732763,496.13781480853544,585.6545059961499,724.7128099602803
1030,327.57287775400226,416.52671558268634,497.58512871050107,589.1633248152546,726.7514114982051
1031,327.0583732984321,416.4539369567283,497.40376083970466,589.3714736282876,727.6848753240475
1032,328.1867189065559,417.8593280619185,497.56633603749026,590.5804844881862,725.086291115541
1033,329.2031217817441,418.0666712270681,498.583048482138,591.4952223662126,725.3502467705651
1034,328.70926942960205,418.30214769400925,497.74413046087705,591.7271012210708,728.699386053042
1035,328.14054676931335,420.22606426586646,498.68702141841413,592.6439930643298,728.5030485371213
1036,327.71455483727976,421.23166188035293,498.236131317169,592.2113601380406,732.0486699198267
1037,327.896837096495,419.1435009033083,499.02139635075855,593.0294292191304,729.5689311630529
1038,327.3048329045561,420.07296662592637,500.9756863853885,593.3072781573543,731.0816711070676
1039,329.6078256501935,419.28396274692,498.92386799873475,591.5719165967095,731.2765784995262
1040,330.17111502697065,419.0954138571769,499.279723938252,593.5848172424959,734.1395635487369
1041,329.06775049206556,419.331887445008,501.10351370295695,592.5107810264678,735.2236136271275
1042,331.1999723755338,420.4364669179621,499.65224653335,593.0379080101395,734.03499031031
1043,329.7620067077941,419.0590164227584,501.43519897315906,592.4703897317654,737.6386973795248
1044,329.7873637743143,420.5462539581623,502.51298177699516,593.1454982856276,740.6658643365938
1045,329.4009919673553,420.5357424647641,503.2002692697879,595.4285148263468,742.6485133498285
1046,328.3923882893451,420.7356577303567,501.98581191114636,597.0043993926314,741.6886597283461
1047,327.93337679216717,419.8860013390398,502.79248753361605,597.1997623025813,743.1544014315349
1048,326.3068036938976,420.40409935139064,504.1050296340487,598.55464434954,740.8661358254458
1049,327.33403967362426,421.02086020277295,504.53332565692324,598.0231169524311,741.4668451346934
1050,326.86031137007313,422.10445611674925,504.4540976630582,597.9007933485943,742.7179280163837
1051,327.9664929913043,420.6671469704488,504.34640587393096,598.8330373460662,745.3224697820867
1052,328.41925663265584,421.2196841534005,504.62410891574007,599.5557573895345,745.5090128416225
1053,327.8689581787846,422.65527884889593,504.96384238895837,601.7320420161572,744.6132344658466
1054,327.85303688573765,424.06433802496207,504.3985790375925,600.118150533742,749.319868694392
1055,326.6055465503294,424.6122050176365,505.9276027674291,600.2494329656946,748.803332857107
1056,326.4420275728283,424.40670900349875,506.6876651973435,600.0421412155573,751.6768621899429
1057,327.560463020639,424.32853846548386,507.60163096897406,600.276994367837,749.8294588954556
1058,327.6277091592482,425.0158971345318,507.9050369890121,599.3867400098067,748.5678617184358
1059,327.33742505972094,425.38738490527817,508.32038326834595,600.9819915699186,748.3179961294866
1060,329.01598289603606,426.08159750047946,507.6277720845393,599.7634498906746,748.7407877264079
1061,328.3747377810597,427.5221010850878,508.4221515159394,600.6046651514806,751.0594509377535
1062,330.13973212064,426.68313928008274,508.7824426230617,601.011118854964,747.7317425699371
1063,330.4382277294049,428.02556064091493,508.434645406246,603.1770148350272,751.4665812538285
1064,328.92787182410706,429.4149368388075,508.4793737709002,604.1778244303047,754.3512282967627
1065,327.837499693076,429.9361147115758,509.56265900458766,603.7189368175978,754.5906857849843
1066,328.808987961791,430.36907258756077,510.13837030451344,608.509927129657,754.0679114858038
1067,329.2303841996696,430.0132438043118,509.99044834846643,606.6890358712367,758.1648410355152
1068,330.20377578788106,431.7278700012585,512.6150671014799,606.7339706950366,758.340956795238
1069,330.1729816466758,430.1252337872508,512.0721003896633,606.2130012185522,758.606871041081
1070,329.6855854815418,431.0453044192292,511.98496920283475,606.6864856307307,757.7690158939056
1071,330.70709612277835,431.62954522464815,511.4050139066378,607.5544327901856,757.601820201655
1072,330.5205330032724,431.6889225985596,512.8573072466709,607.2754533554314,759.5502085634738
1073,331.16097509488543,430.9566992632059,511.9753765620525,606.9454349536082,760.9230828530714
1074,331.78017772788473,431.3038739146599,511.13851570871077,608.9407537852493,759.9782454205166
1075,331.4178532182639,431.1655576778282,511.8314222875042,609.9600840883452,759.053950301327
1076,331.6262877643575,431.1774887778917,512.1344531036789,610.1091052714694,756.9362552859523
1077,331.3948684335397,430.46187290609873,513.028584361627,612.4457743704638,763.1124047990622
1078,330.6247315811121,432.99830014030476,512.9135882736423,610.670784135434,763.3944594723664
1079,332.37834042295935,430.35664000986606,514.3699561061642,612.20095472548,759.9747804113294
1080,330.784785139251,433.2675416227209,515.3356307594302,612.5905185167952,758.5204278444216
1081,332.0053448293601,431.95393884578607,517.5383076112132,613.1936271683305,757.9848833518961
1082,334.3442749798765,431.3246808678248,516.159136006424,612.9648041349637,759.2402142963862
1083,334.7996827087199,430.656230005551,516.2906381004866,613.0213482622369,762.0051300562753
1084,334.9218653544399,430.2757476378585,517.3382879878723,612.8314644690166,764.2899439131796
1085,335.96572170044635,431.157832571541,517.896808439606,615.3232427397015,768.7118326028248
1086,333.6778945461995,432.91140765051784,517.4648194078322,615.4790553112438,769.5550833560699
1087,333.39394091821185,432.3725210374396,517.9114622238537,618.2564715477323,770.5615479276861
1088,333.1387474511954,431.7071101310272,519.4304007818137,618.6878829736914,768.9569736829666
1089,334.17484122696624,431.54878448610725,520.8305257960737,617.3564275077686,771.3696208224588
1090,336.30915481519315,431.6877240895626,519.4343671686586,618.315009273372,770.6166728307469
1091,334.2729336495909,430.5613053269293,518.8051611186754,618.5926651576153,771.2254492900773
1092,334.7945952443594,432.3801962617564,519.1303813188242,621.4203694554255,771.1945466501387
1093,331.7874797805324,433.5019494060403,520.3583811267042,620.4445900756449,773.9349221544131
1094,331.58851309499124,434.12484062728913,519.9069144395486,619.6334273303108,776.2556281348834
1095,333.7331879937602,434.6770251123074,520.6767507260304,620.4237979261343,775.5704475880259
1096,333.38183452054096,434.18409472512394,520.7707799463631,622.2966065986492,777.2682396657083
1097,333.71661808671104,435.58829192905324,522.4669720035356,622.1106310815607,775.2615840462892
1098,336.2855475352875,434.53798356243203,522.4302919190616,624.0732989018928,779.4487383967536
1099,335.4065814583738,434.47843700642676,523.5730711756975,625.56819039356,779.5518155775753
1100,334.73622950539624,435.60987595204244,524.3667650352697,625.9075704094068,779.7426505967483
1101,336.26610831917503,435.7198681968665,524.9533519620431,626.1819782778172,779.3451306585588
1102,336.36422675536875,435.4424995360041,523.43309258001,626.7005038512866,778.4021419174699
1103,337.9794989619267,435.85009991940774,523.8740210726404,629.2611030484078,782.4536838419598
1104,337.9415527265746,435.51372225305147,525.155161316893,628.9697363952082,783.9867036276366
1105,338.373606620012,435.6991238676477,525.8838127952795,628.0110069119758,782.7266777964257
1106,337.64474438983046,435.65818496065776,525.7395322804421,628.606993015964,780.9442135362117
1107,338.59662976436414,435.6704894700928,527.2442990215318,628.4708845973662,784.0171123702015
1108,337.3944156783099,434.59622325368446,524.9299939256246,628.4014258628972,784.1809082555332
1109,337.0494712625216,435.2913082890723,524.659935174189,627.6309441626615,786.4703137504416
1110,337.4947878133336,435.45395153577937,527.3581921201551,626.7270341951833,789.7079920512283
1111,338.83930011324713,435.8631906588471,528.6884159334669,627.1288487888779,787.5083590763525
1112,337.626252875619,437.01162778122495,529.5291428720186,627.8470272328739,790.1484012805367
1113,337.6849836019607,437.7575339360393,528.6818204856468,628.7112538635856,790.2293381330043
1114,339.54448300508136,437.7998584747834,529.6694612708611,631.1824320743615,790.894235357765
1115,340.098911612042,439.12714248474117,529.2316427559241,629.3613563755301,794.1749247757299
1116,337.1879894998704,437.5274554448928,530.4699304441061,629.1318642390269,797.0620799704195
1117,336.87184751238505,439.3038384122684,530.2288291919515,630.2188381487236,795.9477587602375
1118,337.9377683196722,439.81554432465884,531.7903852145101,630.477128497567,793.992035052817
1119,337.580219363304,439.4052126322117,530.828612250743,631.2567675137435,796.1228836409208
1120,337.54930597920287,439.4617602302266,530.8824530786536,634.9986144938446,793.7412513309646
1121,338.54945994163074,440.68039361233105,530.5817814119537,634.4733378280085,790.4966389357633
1122,339.36519847901644,440.4278755730832,530.407011905202,634.5692269403271,798.2153839939282
1123,339.59921281333277,439.3878498360235,530.6950178416268,634.4066342186794,799.1763006912074
1124,341.51819295383666,440.8044832410807,533.2473263629113,635.4266475226906,799.3805356551392
1125,342.9957135484567,443.154820786468,533.3233771530136,635.2483927408545,797.979771260727
1126,342.4046459111296,441.97106796355774,533.3011332069232,636.0384501030804,795.7916474633192
1127,341.7347236113504,441.79087626801766,534.1970131742291,635.261721127278,796.7880696530503
1128,342.879141151392,443.091456580937,535.916821345467,634.8514635395967,801.9248027515861
1129,341.6144354126455,442.2621606069038,536.5180128946487,636.594035380111,804.6315507539603
1130,342.45599698232206,442.1688429285862,536.314998730592,636.9622178795246,801.8342914851121
1131,340.42205009443654,441.77962779278715,536.4366144785337,637.3215331777766,808.1524175747104
1132,340.7354576955554,443.09861674131935,539.2907121061451,639.4963198019609,803.23102555139
1133,337.3005729241489,444.0469282450748,540.0422071469584,637.5514440989591,803.3917826094612
1134,340.5353437230533,441.72837767131483,538.9661179449023,638.370567061653,801.5872114308878
1135,340.84118502866636,443.7730699302669,538.8653893031725,636.9887639604232,807.9083658679153
1136,342.61070033001835,443.86739777650587,541.6805649143487,636.0197890456398,807.7308227827976
1137,342.8509327439624,444.15124687026645,542.2124491846816,637.2004083115254,815.7616574067954
1138,342.0095124371526,444.70798855866155,540.5169744455325,639.9022360757006,821.3902455771293
1139,342.5422254787502,445.0851951816622,540.2903895133377,641.2995415393909,818.0491511011616
1140,341.55305855062164,445.13480277787164,539.8334907726603,641.2153455782553,820.438128688907
1141,341.8185352941453,445.83002263264825,541.3385668949695,641.3337055225421,821.5689777717333
1142,343.98031896358424,446.40418998689756,541.734933731873,642.778198966682,819.8414707412381
1143,344.35558471894586,446.670848088497,541.4365688462917,642.1246257903053,817.2443976416478
1144,346.5154282619737,446.75508807103597,541.6684447361731,641.621501129338,816.2891091595897
1145,345.02129113607157,445.3464883508254,542.4713606831914,643.3216745402423,811.7672006717477
1146,347.0279140495449,447.8895096380931,541.845641452984,642.7961221398534,814.1174777459062
1147,346.8039241099258,446.7682828727627,542.8196382967176,643.4898753952186,810.5509113354431
1148,346.6744394195879,447.6270982475226,542.2189462079621,645.7654162457264,812.0968556585074
1149,348.5537548233282,448.6804102217463,542.5913796840666,645.8052220172067,813.9593069860503
1150,346.67901451934864,448.0768909437795,544.6631706428084,644.3549883011192,812.4429918820329
1151,349.6169484664196,448.4794277771273,543.4935212528966,644.6835604126037,818.3567687771402
1152,348.0210153289222,448.46922362824535,544.0674073506893,647.6155823797897,824.0580550995794
1153,350.0780572656995,448.566869871658,543.8678394832423,648.2989690489378,817.7783889849545
1154,347.86275740030203,448.5703986375183,543.8368248296212,646.9085609856405,820.0094812181707
1155,350.50988028545936,448.8684302243313,545.4099100303401,648.3173478322207,824.6417374318706
1156,350.0786565029413,449.59246241734166,544.4549995074665,647.311037891333,820.9858457220695
1157,352.4722410820233,450.19386263617366,544.870419419924,648.3157154443269,819.5582069484791
1158,350.3203453028245,451.7153114154785,546.3735148784322,649.1695316131447,822.8352074358392
1159,350.74358562528334,452.185386701399,546.0417657316193,648.1950636783474,827.2844165755246
1160,350.3769926984528,452.65227140596744,549.3112037913979,649.151832801911,827.1014983581819
1161,351.2865953494948,452.3690629404888,548.5436829295222,648.6206535576702,829.4970716439394
1162,350.9163448106046,452.23992950158583,548.1100034887257,649.1284464523135,822.6370444309523
1163,352.77488135469946,453.0190608620807,547.352044071534,651.4494207811263,823.33341616472
1164,350.91270327689585,452.69520028268636,548.7156405670503,649.8987287819191,825.8356027162127
1165,351.31586423944776,452.6485647114907,550.5635234734057,652.0445800343126,827.6042832267713
1166,351.0324242353698,453.4788656703441,551.6594340685277,651.6011906489762,826.6653505901224
1167,351.08435136939715,452.78012165040985,549.6603344119412,652.779286474743,824.8034258470888
1168,352.7108926361482,454.60694205163026,548.4510519873108,654.6523695803929,826.8971581083873
1169,353.184948169059,452.4948893982157,548.7953865245886,651.4293034039025,826.6457948710434
1170,354.06138890707274,453.9701129063812,551.5116021650679,652.8576441655948,823.955364594894
1171,353.8989925968103,453.8668771270119,553.8016763900687,654.5596088041442,825.383817359899
1172,354.11226858243776,454.8460475871235,553.6938793870788,653.938983909936,828.160738434424
1173,352.6341416158882,455.0622989301819,552.3763780554872,655.3187339519834,828.5895718165224
1174,350.86412752551263,455.3816757548164,553.2476007549342,654.6047391933965,830.2939393151174
1175,351.0227439913804,456.6818553791783,553.5480518660454,653.8563101729312,823.2703733827445
1176,350.3066665856727,457.98293239107466,554.0158738762016,654.415196424936,825.7844552167392
1177,351.3988315547134,456.41771097482007,554.4854105636912,655.7740603285673,827.3829612229356
1178,351.2424952454169,457.1540300484721,555.4441510747757,655.5032765406413,829.9991715075222
1179,350.9200905079612,457.569441921654,556.5674604239875,657.554513734424,833.5717069405423
1180,352.72401314832683,458.0112520792636,556.6620654883652,656.9695768032777,835.6795530471609
1181,351.9571667346724,459.14984410845494,555.6188898647611,660.4469001542726,841.1328100287253
1182,350.5266662199336,459.2578070231872,555.9194419135088,659.8371531057908,838.72722863217
1183,351.1527854294074,460.28099913711554,556.2640787420439,661.5699550022383,835.151500347305
1184,350.56664010844935,460.5598784951619,558.4416152836077,661.634412360497,835.4713777981647
1185,351.30834119108886,460.37548267305175,558.062648787783,659.3195574618312,835.33994724957
1186,353.19577045732007,460.55254523639053,558.7819057208465,659.561781869926,843.3297071428885
1187,356.14738744105756,461.63487494012725,560.0659524115835,662.5253080207357,839.6150902051104
1188,354.91426123784254,462.1792976864515,558.742757091604,663.8826021712931,844.4846255747931
1189,358.11817800992463,462.2217452064859,561.9111904630123,664.5476547508466,843.1288027826579
1190,357.5699295759493,461.83025121666833,560.737240605888,662.9805198357146,841.8320619970212
1191,357.88056724169564,461.99398734864087,558.2284432674,664.0260156292887,844.2657388275238
1192,358.47446719742396,463.05318138049665,558.7091228476779,666.8834817559257,844.8859071925477
1193,356.98579287749266,463.3428265173568,558.9109259945111,667.5650455143725,843.9088913401304
1194,356.78796156450045,464.62874599647716,558.966740377122,669.6542675720956,844.0280064159451
1195,356.26039686519755,464.131516511549,560.3350910736815,670.2243553264677,850.1076388929215
1196,356.882647588151,464.0563957717739,562.1008189451737,667.8262265006696,851.8046199806568
1197,355.76727677754303,464.1998990422186,563.1445226121389,672.066341846999,850.3058799086692
1198,355.19489595834403,464.3314589852798,561.1077883182347,673.1437967491981,857.229009780916
1199,355.47478447475953,464.680966743457,561.4741240170652,673.6600889929119,854.341339413406
1200,351.763968397898,466.827405922965,563.3007485631374,673.450901919719,858.9752584385534
1201,355.7681199505889,464.11322767923394,561.7222089959182,674.1637800457657,859.8348766261685
1202,356.636126805154,465.3233334308556,563.5141864872373,674.9938755266646,858.6881744052077
1203,357.58652662838773,465.7997541283075,562.910102908696,675.2171450097733,860.256562601474
1204,356.3248432219591,464.91274619446676,563.7305015080522,675.5823400494338,863.5583166162279
1205,355.559592258748,464.76612491914364,565.2662232033383,676.9018233705016,861.6943162552761
1206,354.86350513804916,464.836505914751,567.0105741891068,678.2967130118069,864.217727287275
1207,356.9141953970581,466.33686478702384,568.354773373211,678.4736364450199,859.6903061486834
1208,356.98542374195847,468.264204344351,567.6482314061905,678.3756521457242,863.2725941284292
1209,357.19752671888267,467.6916977423645,570.7359509437064,677.8751522072163,862.1264100595657
1210,355.9805520302839,468.54250605550425,571.4679309460275,676.6038511459892,861.0264323664437
1211,355.50132243372747,468.03083878630775,570.7952055594803,677.7059344673087,860.0116197888682
1212,355.88421117585415,468.8883176261152,570.9958573497352,675.3474691178632,860.664606694073
1213,357.6500051979732,470.23029046353446,571.563372559446,678.541226576221,864.4014129433938
1214,360.37800921974105,471.3711438110962,571.7155595351514,677.6129656352833,865.8600827799424
1215,360.24903574634067,472.0446361672773,571.0840980967204,678.9147426941972,869.6580841123842
1216,360.80004433327224,471.5715641134216,570.4679611854845,680.1248716442801,867.361835604468
1217,361.26759508894,470.69338840374263,572.2583649601012,679.1731818297347,872.4696232308158
1218,360.518830093915,469.7506073324048,572.588569940689,679.0865259877194,864.9191211198449
1219,360.59915752658526,470.0030569678435,574.4383875072108,680.1768004089905,867.338439939313
1220,361.2183027209336,469.35495774637565,574.5759817437687,682.1227084098575,870.6061259426193
1221,361.34996206676425,470.00503264231065,574.4768983112688,681.4938552953992,871.900520077074
1222,361.58636937086465,470.48944176564333,576.0511074298829,683.2294056239059,873.0040512910738
1223,360.78646748408573,472.45835900572905,574.9948700002155,685.2523945808521,876.2981551566172
1224,362.0346760722535,473.3120167327574,577.8457941372073,682.4552144895338,875.3047219935654
1225,362.7830481973383,472.94129239334984,576.5010127352871,687.7696037106894,875.7356836086311
1226,362.4308203194629,474.59376163295576,575.7451503049917,685.8031394764806,882.4686108468667
1227,363.1382610899385,475.0764327038095,577.381859811444,688.1017120834027,881.4656261949027
1228,362.84743355546925,473.8359011231484,578.5967414581607,688.1380220454539,878.3962617154202
1229,364.09774365727367,475.653279170841,578.3843688700067,689.3390466710423,878.1246082498013
1230,364.002282491321,475.981258883076,579.1527855073044,688.8868752450937,881.0088445298322
1231,365.12152871942385,476.6452530638445,579.5916881678432,692.5284792650586,884.1324997296784
1232,363.32937770299003,476.50088234996144,581.0447434343935,693.2415676379296,882.3894180425553
1233,361.98289107403735,476.73626581195174,581.3172750123599,694.298275217223,879.8110757935791
1234,362.0175216614948,476.1195734186774,579.7725981621013,694.5610309377348,881.4456266975001
1235,361.88577834987234,476.0146855540934,579.5896384991972,693.3010473668438,882.4482052682941
1236,365.1272970333874,477.0665098877356,579.799063032736,696.0123278571673,888.3117062755492
1237,361.60596019836436,478.6500366157913,582.5576168895448,697.0182069224769,887.8462670235808
1238,361.8698521956088,480.0860183804462,580.5062229698099,697.8054009643707,890.2736508415842
1239,361.72798141696364,478.64106550736267,581.7255069450568,697.6038684139771,887.6873261742029
1240,360.229604069781,478.77868586513455,583.302856429407,697.6294571570177,892.0410503020928
1241,357.69378015346587,480.5035972010333,582.2728614554317,697.9531274274882,891.8750944747029
1242,359.88968384247863,479.8946297966369,584.8771107988325,700.4039964913031,895.1834373302202
1243,361.1340655947805,481.3851550192786,584.3768774598191,698.4220494157452,892.1523506428662
1244,360.3957514726415,481.00899102683434,583.7036043652665,699.0664066925513,898.5135320957801
1245,360.10749314178645,480.95019978212537,584.0410272477727,699.8624061955586,900.4555561193813
1246,359.81653285359823,481.93496290584784,585.2380505079134,703.0623973417421,893.9734107935715
1247,359.7605736000631,483.11258091603673,586.8563461114694,703.8801466574205,897.1811984737468
1248,359.89994473705906,483.89982591180706,586.661432767694,701.1292537879663,900.3296896101249
1249,362.08599664813437,482.6071476896254,586.5563532258764,703.5628945781932,898.2565395730966
1250,362.4677915850993,483.93272385648265,587.8463959994654,703.162045888926,898.5295669544122
1251,362.6654529151184,484.5954962402045,589.0273556478635,704.2983421805492,900.8176888840517
1252,362.4530992389765,482.95144380885745,588.5987119061671,703.5488731295458,905.4702097983184
1253,364.5160509870575,483.4457199740722,588.288052663449,704.2517647544505,907.2032566850788
1254,364.1729932103793,485.80254192507095,588.0905770207908,702.995098172979,905.4904398283091
1255,365.294954624597,484.0000822622036,589.1483220276521,703.4530332182574,909.8074365847596
1256,364.54334743988676,484.1990721277868,590.8524027280982,705.0386960205951,908.3127100891803
1257,364.74616974610274,486.01587039171403,590.1636121793492,705.7763202286485,906.5709921531347
1258,364.2300161780224,486.0718354423852,590.5389909086232,707.0738146484772,905.75750832199
1259,366.83121191160694,485.83110214884914,589.6650306986775,708.2053795410013,910.5380495672861
1260,365.5409498505705,485.21644702296163,589.6838994312166,709.9118246237226,905.7753390957495
